data,vendas,loja,regiao
12/9/2021,1619.74,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/9/2021,3803.17,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/9/2021,151.42,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/9/2021,16.17,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/9/2021,544.08,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/9/2021,574.69,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/9/2021,149.23,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2021,4781.34,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2021,291.73,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
12/8/2021,291.73,TEKNICA ELEVACIÓN,Argentina
12/8/2021,36.1,TEKNICA ELEVACIÓN,Argentina
12/8/2021,84.33,TEKNICA ELEVACIÓN,Argentina
12/8/2021,4072.89,TEKNICA ELEVACIÓN,Argentina
12/8/2021,2257.61,TK ELEVADORES URUGUAY SRL,URUGUAY
12/8/2021,2257.61,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/7/2021,1035132,TK ELEVADORES CHILE S.A.,CHILE
12/7/2021,21.32,TK ELEVADORES CHILE S.A.,CHILE
12/7/2021,129126,TK ELEVADORES CHILE S.A.,CHILE
12/7/2021,21149.7,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/6/2021,245.68,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2021,4664.79,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2021,637.52,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,3.53,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,425.85,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/6/2021,688.54,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/6/2021,3893.05,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2021,17029.96,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2021,21.21,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2021,11116,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/6/2021,132154,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,183.92,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,359.14,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,606.47,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,77.57,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,10251.57,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,94.12,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,614,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,774.13,TK ELEVADORES PERU S.A.C.,PERU
12/6/2021,519.8,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/6/2021,35.26,TEKNICA ELEVACIÓN,Argentina
12/6/2021,179.37,TEKNICA ELEVACIÓN,Argentina
12/6/2021,531105,TEKNICA ELEVACIÓN,Argentina
12/6/2021,4101.08,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/6/2021,109.76,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/6/2021,4483.08,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/6/2021,327.52,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,254.78,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,703.72,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,562.11,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,582.07,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,176.07,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,131.37,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,172.72,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,419182,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,3157.99,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,5125.78,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,3481.3,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,32.25,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,4032.72,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,4664.79,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/6/2021,3747.69,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,628.2,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,455.65,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,123112,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,4918.2,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,3454.52,TK ELEVADORES CHILE S.A.,CHILE
12/6/2021,1205.21,TK ELEVADORES CHILE S.A.,CHILE
12/3/2021,3394.87,TK ELEVADORES CHILE S.A.,CHILE
12/3/2021,23.89,TK ELEVADORES CHILE S.A.,CHILE
12/3/2021,363.72,TEKNICA ELEVACIÓN,Argentina
12/3/2021,1017.03,TK ELEVADORES PERU S.A.C.,PERU
12/3/2021,1781.83,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/3/2021,152.96,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/3/2021,128856.7,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/2/2021,11959.92,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/1/2021,382.24,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/1/2021,52.46,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/1/2021,3028.7,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
12/1/2021,171.86,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,88.62,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,326.36,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,1121.84,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,65113,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,1348.34,TEKNICA ELEVACIÓN,Argentina
12/1/2021,477.43,TEKNICA ELEVACIÓN,Argentina
12/1/2021,4181.15,TEKNICA ELEVACIÓN,Argentina
12/1/2021,3028.7,TEKNICA ELEVACIÓN,Argentina
12/1/2021,124.29,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,1122,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,7.19,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,95484.1,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,76261.21,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,76261.21,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
12/1/2021,2339.76,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,527.82,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,2475.4,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,157.37,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,612187,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
12/1/2021,3077.79,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,137.71,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,1026.64,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,41.28,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,18.42,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,46.05,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,6165,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,4109.26,TK ELEVADORES PERU S.A.C.,PERU
12/1/2021,1336.6,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/1/2021,609166,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/1/2021,3869.11,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/1/2021,2008.35,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
12/1/2021,633.23,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,1376.53,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,1459.37,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,1126.83,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,1751.97,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,421.55,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,162.59,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,315.52,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,724.49,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,8.42,TK ELEVADORES CHILE S.A.,CHILE
12/1/2021,302.49,TEKNICA ELEVACIÓN,Argentina
12/1/2021,44.82,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,146.53,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
12/1/2021,2.92,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,35282.89,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,167,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,117,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,38.32,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
11/30/2021,45406.9,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,57938.22,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,39865.89,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,39865.89,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/30/2021,47647.39,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
11/30/2021,36858.06,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
11/30/2021,36858.06,TK ELEVADORES MEXICO S.A. DE C.V.,MEXICO
11/29/2021,1766.65,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,418.27,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,676.28,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,4436.43,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,645.95,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,482.62,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,501.17,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,8.04,TK ELEVADORES PERU S.A.C.,PERU
11/29/2021,4.13,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,1911.89,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,597.36,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,2441.15,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,117,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,142.78,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,161.1,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,749.06,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
11/26/2021,15171.24,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,15171.24,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,826.31,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,967.1,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,39192,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,2655.28,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,3762.05,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,35399.56,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,35399.56,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,58.86,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,4023.88,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,473.79,TK ELEVADORES CHILE S.A.,CHILE
11/26/2021,297.12,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,3539.33,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,152.04,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,339.87,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,502.72,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,575.17,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,1029.96,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,338.53,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,123.45,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,1504.82,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,4077.95,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,505.28,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,32.55,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/26/2021,21.96,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/26/2021,278.11,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/26/2021,5116,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,1033.75,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,98.65,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,16151,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,509.41,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,18.67,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,809.26,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,169.49,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,37169,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,1724.13,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,1553.64,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,645.62,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,115.15,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,213.18,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,62.98,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,122.84,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,78.53,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,225.72,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,318.24,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,76.02,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,804.41,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,3012.36,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,1153.02,TK ELEVADORES PERU S.A.C.,PERU
11/26/2021,1181,TEKNICA ELEVACIÓN,Argentina
11/26/2021,648.02,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,403.12,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/26/2021,687.87,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,176.34,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,3603.37,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,709.49,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,17155,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,338.53,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,125.96,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,669.03,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,196.69,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,80134,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,176.12,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,64.21,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,67.1,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,61.64,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,447.49,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,55.51,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,806.58,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,69.44,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,91.07,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,319.47,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,469.67,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,297.12,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,238.1,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,839.58,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,251.92,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,1672.58,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,13919,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,157.06,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,67.77,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,142.46,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,44.59,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,39.01,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,5678.51,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,168.43,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,318.24,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,787.69,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,63.48,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/26/2021,763143,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/25/2021,735.33,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/25/2021,1963.31,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/25/2021,88.12,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/24/2021,168.74,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/24/2021,177.76,TK ELEVADORES URUGUAY SRL,URUGUAY
11/24/2021,1255.79,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/24/2021,508.78,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
11/24/2021,1403.35,TK ELEVADORES PERU S.A.C.,PERU
11/24/2021,62.15,TK ELEVADORES PERU S.A.C.,PERU
11/24/2021,773.59,TK ELEVADORES PERU S.A.C.,PERU
11/24/2021,2791.57,TK ELEVADORES PERU S.A.C.,PERU
11/24/2021,162.58,TK ELEVADORES PERU S.A.C.,PERU
11/24/2021,548.02,TK ELEVADORES PERU S.A.C.,PERU
11/24/2021,292.64,TK ELEVADORES PERU S.A.C.,PERU
11/23/2021,1718.04,TK ELEVADORES PERU S.A.C.,PERU
11/22/2021,4166.57,TK ELEVADORES PERU S.A.C.,PERU
11/22/2021,1932.72,TK ELEVADORES PERU S.A.C.,PERU
11/22/2021,20668.85,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/22/2021,1345.21,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/22/2021,88.7,TK ELEVADORES PERU S.A.C.,PERU
11/22/2021,35.79,TK ELEVADORES PERU S.A.C.,PERU
11/19/2021,1343.88,TK ELEVADORES CHILE S.A.,CHILE
11/19/2021,5325.65,TK ELEVADORES CHILE S.A.,CHILE
11/19/2021,79.87,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/19/2021,88.74,THYSSENKRUPP ELEVADORES S.R.L,S.R.L
11/19/2021,175.54,TK ELEVADORES URUGUAY SRL,URUGUAY
11/19/2021,238.44,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,2078.35,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,1634.86,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,363.29,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,17161,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,3843.1,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,392.3,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,79.87,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,88.74,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,905.17,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,4137.73,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,69.88,"TK Elevadores Portugal,",PORTUGAL
11/19/2021,163.95,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/19/2021,533.79,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,236.33,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,102.22,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,643.6,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,531.62,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,21.24,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,212172,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,573.28,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,128.73,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,614.37,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,8.54,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,3.05,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,13.26,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,205.83,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,109.82,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,374.49,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,45.98,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,93.51,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/19/2021,33007.3,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/19/2021,80559.27,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/19/2021,4719.47,TK ELEVADORES CENTROAMERICA S.A.,CENTROAMERICA
11/19/2021,2114.18,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/19/2021,1597.67,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/19/2021,3824.12,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/19/2021,125822.01,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/18/2021,16465.8,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/18/2021,41.9,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/18/2021,61.97,Thyssen Aufzugswerke Gmbh,Thyssen Aufzugswerke Gmbh
11/18/2021,73.57,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/18/2021,2.14,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,8.14,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,1112,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,71.21,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,61.26,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,58.4,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,42.12,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,527.88,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,343.23,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,14.63,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,43.27,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,12.43,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,19.69,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,87.59,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,66.75,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,339.32,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,657.2,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,65.87,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,4.12,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,56.91,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,621.24,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,571.09,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,1726.48,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,372.1,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,77.48,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,2.97,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,216.87,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,34.09,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,14.85,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,2.47,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,154124,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,84.46,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,16.5,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,24595.69,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,4681.59,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,1189.04,TK ELEVADORES COLOMBIA S.A.,COLOMBIA
11/18/2021,524.69,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/18/2021,1167,TK ELEVADORES PANAMA S.A.,PANAMA S.A
11/18/2021,11.71,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
11/18/2021,397.89,TK ELEVADORES CENTROAMERICA S.A,CENTROAMERICA
11/18/2021,41.79,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,158.14,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,121.25,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,217.97,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,109.86,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,605.08,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,443.42,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,1336.18,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,99.64,THYSSENKRUPP ELEVADORES S.A.,SOUTH AMERICA
11/18/2021,244.8,TK ELEVADORES CHILE S.A.,CHILE
11/18/2021,3208.22,TK ELEVADORES CHILE S.A.,CHILE
